opening_t,gross_t,losses_t,after_inflow_t,served_t,served_critical_t,closing_t,shortage_t,shortage_critical_t,offered_gross_t,rejected_gross_t,curtailed_inventory_t,at,until,year,storage_id,demand_t,critical_demand_t,inventory_t_year,holding_mln
86.90410958904109589041096276,0,0.000,86.90410958904109589041096276,1.068493150684931506849315069,0.6849315068493150684931506850,85.83561643835616438356164769,0E-27,0E-28,0,0,0,1862,1863,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2366297616813661099643460417,0.1703734284105835991743291500
85.83561643835616438356164769,0,0.000,85.83561643835616438356164769,1.068493150684931506849315069,0.6849315068493150684931506850,84.76712328767123287671233262,0E-27,0E-28,0,0,0,1863,1864,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2337023831863389003565396991,0.1682657158941640082567085834
84.76712328767123287671233262,0,0.000,84.76712328767123287671233262,1.068493150684931506849315069,0.6849315068493150684931506850,83.69863013698630136986301755,0E-27,0E-28,0,0,0,1864,1865,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2307750046913116907487333565,0.1661580033777444173390880167
83.69863013698630136986301755,0,0.000,83.69863013698630136986301755,1.068493150684931506849315069,0.6849315068493150684931506850,82.63013698630136986301370248,0E-27,0E-28,0,0,0,1865,1866,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2278476261962844811409270137,0.1640502908613248264214674499
82.63013698630136986301370248,0,0.000,82.63013698630136986301370248,1.068493150684931506849315069,0.6849315068493150684931506850,81.56164383561643835616438741,0E-27,0E-28,0,0,0,1866,1867,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2249202477012572715331206711,0.1619425783449052355038468832
81.56164383561643835616438741,0,0.000,81.56164383561643835616438741,1.068493150684931506849315069,0.6849315068493150684931506850,80.49315068493150684931507234,0E-27,0E-28,0,0,0,1867,1868,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2219928692062300619253143285,0.1598348658284856445862263165
80.49315068493150684931507234,0,0.000,80.49315068493150684931507234,1.068493150684931506849315069,0.6849315068493150684931506850,79.42465753424657534246575727,0E-27,0E-28,0,0,0,1868,1869,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2190654907112028523175079858,0.1577271533120660536686057498
79.42465753424657534246575727,0,0.000,79.42465753424657534246575727,1.068493150684931506849315069,0.6849315068493150684931506850,78.35616438356164383561644220,0E-27,0E-28,0,0,0,1869,1870,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2161381122161756427097016432,0.1556194407956464627509851831
78.35616438356164383561644220,0,0.000,78.35616438356164383561644220,1.068493150684931506849315069,0.6849315068493150684931506850,77.28767123287671232876712713,0E-27,0E-28,0,0,0,1870,1871,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2132107337211484331018953004,0.1535117282792268718333646163
77.28767123287671232876712713,0,0.000,77.28767123287671232876712713,1.068493150684931506849315069,0.6849315068493150684931506850,76.21917808219178082191781206,0E-27,0E-28,0,0,0,1871,1872,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2102833552261212234940889578,0.1514040157628072809157440496
76.21917808219178082191781206,0,0.000,76.21917808219178082191781206,1.068493150684931506849315069,0.6849315068493150684931506850,75.15068493150684931506849699,0E-27,0E-28,0,0,0,1872,1873,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2073559767310940138862826151,0.1492963032463876899981234829
75.15068493150684931506849699,0,0.000,75.15068493150684931506849699,1.068493150684931506849315069,0.6849315068493150684931506850,74.08219178082191780821918192,0E-27,0E-28,0,0,0,1873,1874,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2044285982360668042784762725,0.1471885907299680990805029162
74.08219178082191780821918192,0,0.000,74.08219178082191780821918192,1.068493150684931506849315069,0.6849315068493150684931506850,73.01369863013698630136986685,0E-27,0E-28,0,0,0,1874,1875,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2015012197410395946706699299,0.1450808782135485081628823495
73.01369863013698630136986685,0,0.000,73.01369863013698630136986685,1.068493150684931506849315069,0.6849315068493150684931506850,71.94520547945205479452055178,0E-27,0E-28,0,0,0,1875,1876,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1985738412460123850628635871,0.1429731656971289172452617827
71.94520547945205479452055178,0,0.000,71.94520547945205479452055178,1.068493150684931506849315069,0.6849315068493150684931506850,70.87671232876712328767123671,0E-27,0E-28,0,0,0,1876,1877,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1956464627509851754550572445,0.1408654531807093263276412160
70.87671232876712328767123671,0,0.000,70.87671232876712328767123671,1.068493150684931506849315069,0.6849315068493150684931506850,69.80821917808219178082192164,0E-27,0E-28,0,0,0,1877,1878,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1927190842559579658472509019,0.1387577406642897354100206494
69.80821917808219178082192164,0,0.000,69.80821917808219178082192164,1.068493150684931506849315069,0.6849315068493150684931506850,68.73972602739726027397260657,0E-27,0E-28,0,0,0,1878,1879,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1897917057609307562394445592,0.1366500281478701444924000826
68.73972602739726027397260657,0,0.000,68.73972602739726027397260657,1.068493150684931506849315069,0.6849315068493150684931506850,67.67123287671232876712329150,0E-27,0E-28,0,0,0,1879,1880,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1868643272659035466316382166,0.1345423156314505535747795160
67.67123287671232876712329150,0,0.000,67.67123287671232876712329150,1.068493150684931506849315069,0.6849315068493150684931506850,66.60273972602739726027397643,0E-27,0E-28,0,0,0,1880,1881,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1839369487708763370238318739,0.1324346031150309626571589492
66.60273972602739726027397643,0,0.000,66.60273972602739726027397643,1.068493150684931506849315069,0.6849315068493150684931506850,65.53424657534246575342466136,0E-27,0E-28,0,0,0,1881,1882,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1810095702758491274160255313,0.1303268905986113717395383825
65.53424657534246575342466136,0,0.000,65.53424657534246575342466136,1.068493150684931506849315069,0.6849315068493150684931506850,64.46575342465753424657534629,0E-27,0E-28,0,0,0,1882,1883,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1780821917808219178082191885,0.1282191780821917808219178157
64.46575342465753424657534629,0,0.000,64.46575342465753424657534629,1.068493150684931506849315069,0.6849315068493150684931506850,63.39726027397260273972603122,0E-27,0E-28,0,0,0,1883,1884,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1751548132857947082004128459,0.1261114655657721899042972490
63.39726027397260273972603122,0,0.000,63.39726027397260273972603122,1.068493150684931506849315069,0.6849315068493150684931506850,62.32876712328767123287671615,0E-27,0E-28,0,0,0,1884,1885,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1722274347907674985926065033,0.1240037530493525989866766824
62.32876712328767123287671615,0,0.000,62.32876712328767123287671615,0.8904109589041095890410958904,0.5707762557077625570776255708,61.43835616438356164383562026,0E-28,0E-28,0,0,0,1885,11315/6,2040,ZBO,0.8904109589041095890410958904,0.5707762557077625570776255708,0.1412866704197160192656533520,0.1017264027021955338712704134
61.43835616438356164383562026,26.67627974044700793078586878,0.3201153568853640951694304254,87.79452054794520547945205861,0.1780821917808219178082191781,0.1141552511415525114155251142,87.61643835616438356164383943,0E-28,0E-28,26.67627974044700793078586878,0E-26,0,11315/6,1886,2040,ZBO,0.1780821917808219178082191781,0.1141552511415525114155251142,0.04004816413335835366235066165,0.02883467817601801463689247639
87.61643835616438356164383943,0,0.000,87.61643835616438356164383943,1.068493150684931506849315069,0.6849315068493150684931506850,86.54794520547945205479452436,0E-27,0E-28,0,0,0,1886,1887,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2385813473447175830362169367,0.1717785700881966597860761944
86.54794520547945205479452436,0,0.000,86.54794520547945205479452436,1.068493150684931506849315069,0.6849315068493150684931506850,85.47945205479452054794520929,0E-27,0E-28,0,0,0,1887,1888,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2356539688496903734284105940,0.1696708575717770688684556277
85.47945205479452054794520929,0,0.000,85.47945205479452054794520929,1.068493150684931506849315069,0.6849315068493150684931506850,84.41095890410958904109589422,0E-27,0E-28,0,0,0,1888,1889,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2327265903546631638206042514,0.1675631450553574779508350610
84.41095890410958904109589422,0,0.000,84.41095890410958904109589422,1.068493150684931506849315069,0.6849315068493150684931506850,83.34246575342465753424657915,0E-27,0E-28,0,0,0,1889,1890,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2297992118596359542127979088,0.1654554325389378870332144943
83.34246575342465753424657915,0,0.000,83.34246575342465753424657915,1.068493150684931506849315069,0.6849315068493150684931506850,82.27397260273972602739726408,0E-27,0E-28,0,0,0,1890,1891,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2268718333646087446049915661,0.1633477200225182961155939276
82.27397260273972602739726408,0,0.000,82.27397260273972602739726408,1.068493150684931506849315069,0.6849315068493150684931506850,81.20547945205479452054794901,0E-27,0E-28,0,0,0,1891,1892,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2239444548695815349971852234,0.1612400075060987051979733608
81.20547945205479452054794901,0,0.000,81.20547945205479452054794901,1.068493150684931506849315069,0.6849315068493150684931506850,80.13698630136986301369863394,0E-27,0E-28,0,0,0,1892,1893,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2210170763745543253893788808,0.1591322949896791142803527942
80.13698630136986301369863394,0,0.000,80.13698630136986301369863394,1.068493150684931506849315069,0.6849315068493150684931506850,79.06849315068493150684931887,0E-27,0E-28,0,0,0,1893,1894,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2180896978795271157815725381,0.1570245824732595233627322274
79.06849315068493150684931887,0,0.000,79.06849315068493150684931887,1.068493150684931506849315069,0.6849315068493150684931506850,78.00000000000000000000000380,0E-27,0E-28,0,0,0,1894,1895,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2151623193844999061737661955,0.1549168699568399324451116608
78.00000000000000000000000380,0,0.000,78.00000000000000000000000380,1.068493150684931506849315069,0.6849315068493150684931506850,76.93150684931506849315068873,0E-27,0E-28,0,0,0,1895,1896,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2122349408894726965659598528,0.1528091574404203415274910940
76.93150684931506849315068873,0,0.000,76.93150684931506849315068873,1.068493150684931506849315069,0.6849315068493150684931506850,75.86301369863013698630137366,0E-27,0E-28,0,0,0,1896,1897,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2093075623944454869581535102,0.1507014449240007506098705273
75.86301369863013698630137366,0,0.000,75.86301369863013698630137366,1.068493150684931506849315069,0.6849315068493150684931506850,74.79452054794520547945205859,0E-27,0E-28,0,0,0,1897,1898,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2063801838994182773503471674,0.1485937324075811596922499605
74.79452054794520547945205859,0,0.000,74.79452054794520547945205859,1.068493150684931506849315069,0.6849315068493150684931506850,73.72602739726027397260274352,0E-27,0E-28,0,0,0,1898,1899,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2034528054043910677425408248,0.1464860198911615687746293939
73.72602739726027397260274352,0,0.000,73.72602739726027397260274352,1.068493150684931506849315069,0.6849315068493150684931506850,72.65753424657534246575342845,0E-27,0E-28,0,0,0,1899,1900,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2005254269093638581347344822,0.1443783073747419778570088272
72.65753424657534246575342845,0,0.000,72.65753424657534246575342845,1.068493150684931506849315069,0.6849315068493150684931506850,71.58904109589041095890411338,0E-27,0E-28,0,0,0,1900,1901,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1975980484143366485269281395,0.1422705948583223869393882604
71.58904109589041095890411338,0,0.000,71.58904109589041095890411338,1.068493150684931506849315069,0.6849315068493150684931506850,70.52054794520547945205479831,0E-27,0E-28,0,0,0,1901,1902,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1946706699193094389191217969,0.1401628823419027960217676938
70.52054794520547945205479831,0,0.000,70.52054794520547945205479831,1.068493150684931506849315069,0.6849315068493150684931506850,69.45205479452054794520548324,0E-27,0E-28,0,0,0,1902,1903,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1917432914242822293113154543,0.1380551698254832051041471271
69.45205479452054794520548324,0,0.000,69.45205479452054794520548324,1.068493150684931506849315069,0.6849315068493150684931506850,68.38356164383561643835616817,0E-27,0E-28,0,0,0,1903,1904,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1888159129292550197035091115,0.1359474573090636141865265603
68.38356164383561643835616817,0,0.000,68.38356164383561643835616817,1.068493150684931506849315069,0.6849315068493150684931506850,67.31506849315068493150685310,0E-27,0E-28,0,0,0,1904,1905,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1858885344342278100957027689,0.1338397447926440232689059936
67.31506849315068493150685310,0,0.000,67.31506849315068493150685310,1.068493150684931506849315069,0.6849315068493150684931506850,66.24657534246575342465753803,0E-27,0E-28,0,0,0,1905,1906,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1829611559392006004878964262,0.1317320322762244323512854269
66.24657534246575342465753803,0,0.000,66.24657534246575342465753803,1.068493150684931506849315069,0.6849315068493150684931506850,65.17808219178082191780822296,0E-27,0E-28,0,0,0,1906,1907,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1800337774441733908800900836,0.1296243197598048414336648602
65.17808219178082191780822296,0,0.000,65.17808219178082191780822296,1.068493150684931506849315069,0.6849315068493150684931506850,64.10958904109589041095890789,0E-27,0E-28,0,0,0,1907,1908,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1771063989491461812722837408,0.1275166072433852505160442934
64.10958904109589041095890789,0,0.000,64.10958904109589041095890789,1.068493150684931506849315069,0.6849315068493150684931506850,63.04109589041095890410959282,0E-27,0E-28,0,0,0,1908,1909,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1741790204541189716644773982,0.1254088947269656595984237267
63.04109589041095890410959282,0,0.000,63.04109589041095890410959282,1.068493150684931506849315069,0.6849315068493150684931506850,61.97260273972602739726027775,0E-27,0E-28,0,0,0,1909,1910,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1712516419590917620566710556,0.1233011822105460686808031600
61.97260273972602739726027775,0,0.000,61.97260273972602739726027775,1.068493150684931506849315069,0.6849315068493150684931506850,60.90410958904109589041096268,0E-27,0E-28,0,0,0,1910,1911,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1683242634640645524488647129,0.1211934696941264777631825933
60.90410958904109589041096268,0,0.000,60.90410958904109589041096268,1.068493150684931506849315069,0.6849315068493150684931506850,59.83561643835616438356164761,0E-27,0E-28,0,0,0,1911,1912,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1653968849690373428410583703,0.1190857571777068868455620266
59.83561643835616438356164761,0,0.000,59.83561643835616438356164761,1.068493150684931506849315069,0.6849315068493150684931506850,58.76712328767123287671233254,0E-27,0E-28,0,0,0,1912,1913,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1624695064740101332332520277,0.1169780446612872959279414599
58.76712328767123287671233254,0,0.000,58.76712328767123287671233254,1.068493150684931506849315069,0.6849315068493150684931506850,57.69863013698630136986301747,0E-27,0E-28,0,0,0,1913,1914,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1595421279789829236254456849,0.1148703321448677050103208931
57.69863013698630136986301747,0,0.000,57.69863013698630136986301747,1.068493150684931506849315069,0.6849315068493150684931506850,56.63013698630136986301370240,0E-27,0E-28,0,0,0,1914,1915,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1566147494839557140176393423,0.1127626196284481140927003265
56.63013698630136986301370240,0,0.000,56.63013698630136986301370240,1.068493150684931506849315069,0.6849315068493150684931506850,55.56164383561643835616438733,0E-27,0E-28,0,0,0,1915,1916,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1536873709889285044098329996,0.1106549071120285231750797597
55.56164383561643835616438733,0,0.000,55.56164383561643835616438733,0.2671232876712328767123287671,0.1712328767123287671232876712,55.29452054794520547945205856,0E-28,0E-28,0,0,0,1916,7665/4,2040,ZBO,0.2671232876712328767123287671,0.1712328767123287671232876712,0.03796443985738412460123850887,0.02733439669731656971289172639
55.29452054794520547945205856,26.67627974044700793078586878,0.3201153568853640951694304254,81.65068493150684931506849691,0.8013698630136986301369863014,0.5136986301369863013698630138,80.84931506849315068493151061,0E-28,0E-28,26.67627974044700793078586878,0E-26,0,7665/4,1917,2040,ZBO,0.8013698630136986301369863014,0.5136986301369863013698630138,0.1669520547945205479452054872,0.1202054794520547945205479508
80.84931506849315068493151061,0,0.000,80.84931506849315068493151061,1.068493150684931506849315069,0.6849315068493150684931506850,79.78082191780821917808219554,0E-27,0E-28,0,0,0,1917,1918,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2200412835428785888534434332,0.1584297241508725839744792719
79.78082191780821917808219554,0,0.000,79.78082191780821917808219554,1.068493150684931506849315069,0.6849315068493150684931506850,78.71232876712328767123288047,0E-27,0E-28,0,0,0,1918,1919,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2171139050478513792456370904,0.1563220116344529930568587051
78.71232876712328767123288047,0,0.000,78.71232876712328767123288047,1.068493150684931506849315069,0.6849315068493150684931506850,77.64383561643835616438356540,0E-27,0E-28,0,0,0,1919,1920,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2141865265528241696378307478,0.1542142991180334021392381384
77.64383561643835616438356540,0,0.000,77.64383561643835616438356540,1.068493150684931506849315069,0.6849315068493150684931506850,76.57534246575342465753425033,0E-27,0E-28,0,0,0,1920,1921,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2112591480577969600300244051,0.1521065866016138112216175717
76.57534246575342465753425033,0,0.000,76.57534246575342465753425033,1.068493150684931506849315069,0.6849315068493150684931506850,75.50684931506849315068493526,0E-27,0E-28,0,0,0,1921,1922,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2083317695627697504222180625,0.1499988740851942203039970050
75.50684931506849315068493526,0,0.000,75.50684931506849315068493526,1.068493150684931506849315069,0.6849315068493150684931506850,74.43835616438356164383562019,0E-27,0E-28,0,0,0,1922,1923,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2054043910677425408144117197,0.1478911615687746293863764382
74.43835616438356164383562019,0,0.000,74.43835616438356164383562019,1.068493150684931506849315069,0.6849315068493150684931506850,73.36986301369863013698630512,0E-27,0E-28,0,0,0,1923,1924,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2024770125727153312066053771,0.1457834490523550384687558715
73.36986301369863013698630512,0,0.000,73.36986301369863013698630512,1.068493150684931506849315069,0.6849315068493150684931506850,72.30136986301369863013699005,0E-27,0E-28,0,0,0,1924,1925,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1995496340776881215987990345,0.1436757365359354475511353048
72.30136986301369863013699005,0,0.000,72.30136986301369863013699005,1.068493150684931506849315069,0.6849315068493150684931506850,71.23287671232876712328767498,0E-27,0E-28,0,0,0,1925,1926,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1966222555826609119909926918,0.1415680240195158566335147381
71.23287671232876712328767498,0,0.000,71.23287671232876712328767498,1.068493150684931506849315069,0.6849315068493150684931506850,70.16438356164383561643835991,0E-27,0E-28,0,0,0,1926,1927,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1936948770876337023831863492,0.1394603115030962657158941714
70.16438356164383561643835991,0,0.000,70.16438356164383561643835991,1.068493150684931506849315069,0.6849315068493150684931506850,69.09589041095890410958904484,0E-27,0E-28,0,0,0,1927,1928,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1907674985926064927753800066,0.1373525989866766747982736048
69.09589041095890410958904484,0,0.000,69.09589041095890410958904484,1.068493150684931506849315069,0.6849315068493150684931506850,68.02739726027397260273972977,0E-27,0E-28,0,0,0,1928,1929,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1878401200975792831675736639,0.1352448864702570838806530380
68.02739726027397260273972977,0,0.000,68.02739726027397260273972977,1.068493150684931506849315069,0.6849315068493150684931506850,66.95890410958904109589041470,0E-27,0E-28,0,0,0,1929,1930,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1849127416025520735597673213,0.1331371739538374929630324713
66.95890410958904109589041470,0,0.000,66.95890410958904109589041470,1.068493150684931506849315069,0.6849315068493150684931506850,65.89041095890410958904109963,0E-27,0E-28,0,0,0,1930,1931,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1819853631075248639519609785,0.1310294614374179020454119045
65.89041095890410958904109963,0,0.000,65.89041095890410958904109963,1.068493150684931506849315069,0.6849315068493150684931506850,64.82191780821917808219178456,0E-27,0E-28,0,0,0,1931,1932,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1790579846124976543441546359,0.1289217489209983111277913378
64.82191780821917808219178456,0,0.000,64.82191780821917808219178456,1.068493150684931506849315069,0.6849315068493150684931506850,63.75342465753424657534246949,0E-27,0E-28,0,0,0,1932,1933,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1761306061174704447363482932,0.1268140364045787202101707711
63.75342465753424657534246949,0,0.000,63.75342465753424657534246949,1.068493150684931506849315069,0.6849315068493150684931506850,62.68493150684931506849315442,0E-27,0E-28,0,0,0,1933,1934,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1732032276224432351285419506,0.1247063238881591292925502044
62.68493150684931506849315442,0,0.000,62.68493150684931506849315442,1.068493150684931506849315069,0.6849315068493150684931506850,61.61643835616438356164383935,0E-27,0E-28,0,0,0,1934,1935,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1702758491274160255207356080,0.1225986113717395383749296378
61.61643835616438356164383935,0,0.000,61.61643835616438356164383935,1.068493150684931506849315069,0.6849315068493150684931506850,60.54794520547945205479452428,0E-27,0E-28,0,0,0,1935,1936,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1673484706323888159129292652,0.1204908988553199474573090709
60.54794520547945205479452428,0,0.000,60.54794520547945205479452428,1.068493150684931506849315069,0.6849315068493150684931506850,59.47945205479452054794520921,0E-27,0E-28,0,0,0,1936,1937,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1644210921373616063051229226,0.1183831863389003565396885043
59.47945205479452054794520921,0,0.000,59.47945205479452054794520921,1.068493150684931506849315069,0.6849315068493150684931506850,58.41095890410958904109589414,0E-27,0E-28,0,0,0,1937,1938,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1614937136423343966973165800,0.1162754738224807656220679376
58.41095890410958904109589414,0,0.000,58.41095890410958904109589414,1.068493150684931506849315069,0.6849315068493150684931506850,57.34246575342465753424657907,0E-27,0E-28,0,0,0,1938,1939,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1585663351473071870895102373,0.1141677613060611747044473709
57.34246575342465753424657907,0,0.000,57.34246575342465753424657907,1.068493150684931506849315069,0.6849315068493150684931506850,56.27397260273972602739726400,0E-27,0E-28,0,0,0,1939,1940,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1556389566522799774817038947,0.1120600487896415837868268042
56.27397260273972602739726400,0,0.000,56.27397260273972602739726400,1.068493150684931506849315069,0.6849315068493150684931506850,55.20547945205479452054794893,0E-27,0E-28,0,0,0,1940,1941,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1527115781572527678738975519,0.1099523362732219928692062374
55.20547945205479452054794893,0,0.000,55.20547945205479452054794893,1.068493150684931506849315069,0.6849315068493150684931506850,54.13698630136986301369863386,0E-27,0E-28,0,0,0,1941,1942,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1497841996622255582660912093,0.1078446237568024019515856707
54.13698630136986301369863386,0,0.000,54.13698630136986301369863386,1.068493150684931506849315069,0.6849315068493150684931506850,53.06849315068493150684931879,0E-27,0E-28,0,0,0,1942,1943,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1468568211671983486582848666,0.1057369112403828110339651040
53.06849315068493150684931879,0,0.000,53.06849315068493150684931879,1.068493150684931506849315069,0.6849315068493150684931506850,52.00000000000000000000000372,0E-27,0E-28,0,0,0,1943,1944,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1439294426721711390504785240,0.1036291987239632201163445373
52.00000000000000000000000372,0,0.000,52.00000000000000000000000372,1.068493150684931506849315069,0.6849315068493150684931506850,50.93150684931506849315068865,0E-27,0E-28,0,0,0,1944,1945,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1410020641771439294426721814,0.1015214862075436291987239706
50.93150684931506849315068865,0,0.000,50.93150684931506849315068865,1.068493150684931506849315069,0.6849315068493150684931506850,49.86301369863013698630137358,0E-27,0E-28,0,0,0,1945,1946,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1380746856821167198348658386,0.09941377369112403828110340379
49.86301369863013698630137358,0,0.000,49.86301369863013698630137358,0.7123287671232876712328767125,0.4566210045662100456621004568,49.15068493150684931506849687,0E-28,0E-28,0,0,0,1946,5840/3,2040,ZBO,0.7123287671232876712328767125,0.4566210045662100456621004568,0.09042346906861825233001814655,0.06510489772940514167761306552
49.15068493150684931506849687,26.67627974044700793078586878,0.3201153568853640951694304254,75.50684931506849315068493522,0.3561643835616438356164383561,0.2283105022831050228310502283,75.15068493150684931506849686,0E-28,0E-28,26.67627974044700793078586878,0E-26,0,5840/3,1947,2040,ZBO,0.3561643835616438356164383561,0.2283105022831050228310502283,0.06879339463313942578344905575,0.04953124413586038656408332014
75.15068493150684931506849686,0,0.000,75.15068493150684931506849686,1.068493150684931506849315069,0.6849315068493150684931506850,74.08219178082191780821918179,0E-27,0E-28,0,0,0,1947,1948,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2044285982360668042784762721,0.1471885907299680990805029159
74.08219178082191780821918179,0,0.000,74.08219178082191780821918179,1.068493150684931506849315069,0.6849315068493150684931506850,73.01369863013698630136986672,0E-27,0E-28,0,0,0,1948,1949,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.2015012197410395946706699295,0.1450808782135485081628823492
73.01369863013698630136986672,0,0.000,73.01369863013698630136986672,1.068493150684931506849315069,0.6849315068493150684931506850,71.94520547945205479452055165,0E-27,0E-28,0,0,0,1949,1950,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1985738412460123850628635869,0.1429731656971289172452617826
71.94520547945205479452055165,0,0.000,71.94520547945205479452055165,1.068493150684931506849315069,0.6849315068493150684931506850,70.87671232876712328767123658,0E-27,0E-28,0,0,0,1950,1951,2040,ZBO,1.068493150684931506849315069,0.6849315068493150684931506850,0.1956464627509851754550572441,0.1408654531807093263276412158
